Identifiant d’acte,Type d’acte,Id Personne A,Id Personne B,Commune,Date,Num Vue
4406,Mariage,3266,6363,367,1701-01-19,9/060
4407,Mariage,3266,6516,52,1701-01-11,103/133
4408,Mariage,3267,5367,52,1699-02-17,80/133
4409,Mariage,3289,3741,101,1740-11-08,23/269
4410,Mariage,3286,3875,340,1755-06-11,133/362
4411,Mariage,3289,3939,339,1800-11-24,n/a
4412,Contrat de mariage,3289,3939,256,,83 et 84/632
4413,Mariage,3289,3980,45,1807-01-28,253/460
4414,Mariage,3289,4251,52,1747-10-17,98/160
4415,Mariage,3281,4253,349,1785-02-07,107/175
4416,Mariage,3288,4254,52,1666-02-23,3/016
4417,Mariage,3289,4465,52,1732-01-29,96/185
4418,Mariage,3289,4478,363,1857-04-28,116/228
4419,Mariage,3294,4498,85,1618-10-09,11/049
4420,Mariage,3289,4554,52,1726-02-12,12/185
4421,Mariage,3287,4660,334,1762-02-09,96
4422,Mariage,3289,5138,45,1835-05-19,28/543
4423,Mariage,3289,5286,339,1837-05-23,n/a
4424,Mariage,3274,5302,58,1828-06-16,153/503
4425,Mariage,3277,5332,185,1854-02-13,302/341
4426,Mariage,3289,5591,323,1642-11-25,17/022
4427,Mariage,3289,5798,50,1731-01-23,105/187
4428,Mariage,3289,5909,266,1705-02-18,87/119
4429,Contrat de mariage,3289,5909,266,1704-11-25,185 et 186/609
4430,Mariage,3289,6095,29,1869-06-15,108/110
4431,Mariage,3289,6112,45,1824-01-13,101/171
4432,Mariage,3289,6325,339,1836-04-13,n/a
4433,Mariage,3289,6390,339,1837-02-01,n/a
4434,Mariage,3275,6394,52,1789-11-21,104/139
4435,Mariage,3293,6402,195,1677-11-25,30/040
4436,Mariage,3289,6530,195,1675-10-30,5/040
4437,Mariage,3289,6530,195,1652-01-30,39/064
4438,Mariage,3289,6551,45,1823-05-14,71/171
4439,Mariage,3289,6696,52,1682-02-03,42/081
4440,Mariage,3280,6853,250,1863-02-03,90/167
4441,Mariage,3289,6868,363,1859-10-25,203/228
4442,Mariage,3289,7012,52,1702-02-20,122/133
4443,Mariage,3289,7213,175,1796-02-03,12/032
4444,Mariage,3271,7212,4,,84/121
4445,Mariage,3289,7393,373,1762-02-17,85/162
4446,Mariage,3289,7399,340,1838-05-02,280/349
4447,Mariage,3278,7536,185,1769-01-10,204/257
4448,Mariage,3289,7567,85,1692-01-29,2/097
4449,Mariage,3283,7629,52,1852-06-20,197/358
4450,Mariage,3292,7622,52,1816-08-14,253/386
4451,Mariage,3289,7626,52,1696-01-31,39/133
4452,Mariage,3289,7676,52,1727-07-15,33/185
4453,Mariage,3291,7830,244,1822-02-02,212/248
4454,Mariage,3279,7927,276,1837-11-28,281/392
4455,Mariage,3284,8122,276,1765-02-18,30/235
4456,Mariage,3290,8231,52,1757-01-18,75/140
4457,Mariage,3289,8262,114,1842-01-11,337/480
4458,Mariage,3268,5277,273,1850-09-09,129/504
4459,Mariage,3269,7219,142,1883-11-13,3/005
4460,Mariage,3270,2075,87,1907-10-01,n/a
4461,Mariage,3272,7267,349,1865-11-14,52/072
4462,Mariage,3273,6498,39,1879-02-11,137/159
4463,Mariage,3276,5303,58,1828-06-16,153/503
4464,Mariage,3282,4402,255,1846-11-16,380/408
4465,Mariage,3285,5503,62,1873-05-27,100/122
4466,Mariage,3295,5997,273,1899-06-13,33/069
4467,Mariage,3297,4553,266,1688-06-30,3/082
4468,Mariage,3297,4903,163,1652-02-12,45/055
4469,Mariage,3297,5088,309,1704-09-09,74/151
4470,Mariage,3297,5847,85,1599-02-20,11/091
4471,Mariage,3298,7991,108,1761-09-03,35/152
4472,Mariage,3299,5849,258,1680-06-03,116/217
4473,Mariage,3300,5970,85,1638-01-20,29/049
4474,Mariage,3301,4565,52,1713-02-07,3/155
4475,Mariage,3302,8199,85,1610-08-02,4/049
4476,Mariage,3301,8232,52,1684-01-28,70/081
4477,Contrat de mariage,3305,6431,123,1640-09-30,34 à 38/149
4478,Mariage,3306,4097,359,1696-11-27,57/216
4479,Mariage,3307,7119,276,1691-01-24,93G/144
4480,Mariage,3308,8141,276,1654-02-11,13/018
4481,Mariage,3310,3700,32,1701-11-16,73/075
4482,Mariage,3311,6714,176,1838-11-28,n/a
4483,Mariage,3312,5049,355,1796-06-28,46/056
4484,Mariage,3313,7678,178,,54/144
4485,Contrat de mariage,3314,7237,140,1784-07-02,n/a
4486,Mariage,3315,4062,140,1702-02-01,10/091
4487,Contrat de mariage,3316,5436,140,1742-01-23,n/a
4488,Mariage,3318,4983,222,1736-01-01,n/a
4489,Mariage,3317,8100,5,1856-01-22,28/181
4490,Mariage,3320,5836,250,1772-02-12,247/407
4491,Mariage,3319,3696,322,1902-07-21,98/101
4492,Mariage,3321,7343,302,1772-09-01,206/324
4493,Mariage,3322,5971,64,1611-02-06,6/126
4494,Mariage,3323,5547,34,,20/027
4495,Mariage,3324,8144,224,1677-07-17,47/101
4496,Mariage,3325,5596,239,1795-02-04,n/a
4497,Mariage,3326,5473,238,,83/095
4498,Mariage,3329,7998,308,1719-05-19,n/a
4499,Mariage,3327,3880,64,1877-11-28,n/a
4500,Mariage,3328,3715,233,1809-01-19,157/297
4501,Mariage,3328,6080,233,1822-05-06,131/267
4502,Mariage,3330,4350,324,1850-04-23,109/164
4503,Mariage,3331,4783,324,1827-09-25,84/181
4504,Mariage,3334,6414,313,1696-03-06,71/089
4505,Mariage,3333,7110,362,1792-06-18,n/a
4506,Contrat de mariage,3334,7360,180,1783-07-02,245 et 246/874
4507,Mariage,3332,7361,358,1783-07-22,6/053
4508,Mariage,3335,3688,233,1781-09-04,16/090
4509,Mariage,3336,5861,230,1872-11-26,35/102
4510,Publication de mariage,3336,5861,230,1872-11-10,14/102
4511,Mariage,3347,5047,282,1686-06-12,n/a
4512,Mariage,3339,6277,246,1737-02-18,n/a
4513,Mariage,3341,6816,368,,n/a
4514,Mariage,3337,7355,246,1757-02-16,n/a
4515,Mariage,3345,7660,368,1758-11-27,n/a
4516,Mariage,3340,8068,212,1852-02-17,140/280
4517,Publication de mariage,3343,8195,230,1861-06-02,59/161
4518,Mariage,3338,8258,368,1679-01-31,n/a
4519,Mariage,3344,8197,230,1861-06-18,65/161
4520,Mariage,3346,4197,368,1755-10-13,n/a
4521,Mariage,3352,3807,282,1753-08-31,n/a
4522,Mariage,3351,7416,368,1686-01-30,n/a
4523,Mariage,3348,5860,230,1872-11-26,35/102
4524,Publication de mariage,3348,5860,230,1872-11-10,14/102
4525,Mariage,3349,5834,298,,n/a
4526,Mariage,3350,7338,293,1819-07-01,125/223
4527,Mariage,3353,4521,171,1882-02-07,76/111
4528,Mariage,3354,7277,167,1882-11-06,97/098
4529,Mariage,3356,3808,282,1756-06-02,n/a
4530,Mariage,3355,5326,282,1729-11-20,15/016
4531,Mariage,3361,3559,335,1766-05-14,n/a
4532,Mariage,3360,4263,167,1785-01-31,62/095
4533,Mariage,3363,5594,239,1807-06-06,n/a
4534,Contrat de mariage,3365,5595,171,1807-05-27,n/a
4535,Mariage,3363,5894,239,1814-06-21,n/a
4536,Mariage,3363,5936,246,1813-02-23,n/a
4537,Mariage,3357,7246,191,1813-04-14,65/216
4538,Mariage,3359,7354,246,1716-02-24,n/a
4539,Mariage,3362,8259,368,1752-06-21,n/a
4540,Mariage,3358,6207,123,1789-07-22,220/373
4541,Mariage,3364,7283,143,1899-06-12,64/074
4542,Mariage,3366,5028,368,1717-01-25,n/a
4543,Mariage,3367,4383,64,1834-08-20,n/a
4544,Mariage,3368,6196,368,1679-06-16,n/a
4545,Mariage,3369,7420,282,1707-09-26,n/a
4546,Mariage,3370,7113,304,1625-01-20,n/a
4547,Mariage,3371,3698,219,1775-05-16,n/a
4548,Mariage,3375,456,368,1685-02-23,n/a
4549,Mariage,3375,3847,186,1784-11-22,87
4550,Mariage,3375,3851,239,1814-02-16,n/a
4551,Publication de mariage,3376,3848,314,1814-01-02,30/314
4552,Mariage,3378,4417,186,1759-02-21,410/424
4553,Mariage,3373,4422,10,1697-02-11,n/a
4554,Mariage,3375,4708,172,1715-03-04,n/a
4555,Mariage,3377,5667,368,1786-10-18,n/a
4556,Mariage,3374,6020,368,1764-01-10,n/a
4557,Mariage,3375,6147,44,1748-02-21,n/a
4558,Mariage,3375,6168,84,1769-06-26,n/a
4559,Mariage,3372,6427,246,1796-11-08,12/018
4560,Contrat de mariage,3375,7353,180,1771-07-09,13 et 14/582
4561,Mariage,3382,4489,195,1751-11-16,46/048
4562,Mariage,3384,5295,282,1778-06-16,170/256
4563,Mariage,3383,5750,362,1783-03-03,3/076
4564,Mariage,3381,6311,324,1788-11-26,248/315
4565,Mariage,3380,7014,195,1760-01-08,131/166
4566,Mariage,3379,7990,167,1790-11-22,91/095
4567,Mariage,3385,4160,246,1703-01-19,n/a
4568,Mariage,3386,6687,23,1769-01-24,309/317
4569,Mariage,3387,6456,85,1852-02-22,133/278
4570,Mariage,3388,8123,238,1719-04-26,42/235
4571,Mariage,3389,3390,364,,53/070
4572,Mariage,3391,6940,285,1707-07-05,50/208
4573,Mariage,3392,5121,238,1702-02-25,143/187
4574,Mariage,3393,7635,72,1746-05-24,68/236
4575,Mariage,3396,4925,225,1755-02-10,142/212
4576,Mariage,3398,6966,6,1783-11-25,27/081
4577,Mariage,3399,8330,148,1686-10-08,107/129
4578,Mariage,3394,4040,66,1679-04-24,109/267
4579,Mariage,3394,4040,66,1679-04-24,112/267
4580,Mariage,3395,5730,272,1877-06-26,94/143
4581,Mariage,3397,6814,238,1706-11-24,40/097
4582,Mariage,3400,5211,304,1678-11-14,n/a
4583,Mariage,3401,7359,19,1846-11-23,91/394
4584,Mariage,3402,4180,143,1874-11-09,175/177
4585,Mariage,3403,3950,273,1789-07-21,91/159
4586,Mariage,3404,4921,143,1865-02-06,3/177
4587,Mariage,3405,4845,261,1639-01-10,17/033
4588,Mariage,3406,6319,261,1639-02-09,17/033
4589,Mariage,3406,7611,261,1639-02-07,17/033
4590,Mariage,3407,6317,261,1639-02-09,17/033
4591,Publication de mariage,3408,4412,41,1867-10-06,33/068
4592,Mariage,3408,6932,30,1839-08-27,221/500
4593,Mariage,3409,4526,238,1900-06-11,13/084
4594,Contrat de mariage,3410,6712,123,1581-12-23,490 et 491/501
4595,Mariage,3411,4431,370,1702-02-27,n/a
4596,Mariage,3412,6439,11,1672-06-30,115/154
4597,Mariage,3412,7974,11,1672-06-30,115/154
4598,Mariage,3413,5468,299,1731-01-19,12/254
4599,Mariage,3414,6666,299,1679-05-17,9/113
4600,Mariage,3414,7295,299,1674-11-14,9/113
4601,Mariage,3415,4493,299,1673-10-18,71/119
4602,Mariage,3416,7976,11,1672-06-30,115/154
4603,Mariage,3417,4118,27,1766-04-09,31/082
4604,Mariage,3418,3810,166,1749-02-17,184/205
4605,Mariage,3418,5991,166,1788-11-12,149/167
4606,Mariage,3418,8201,166,1781-11-27,26/167
4607,Mariage,3419,7467,166,1683-03-01,80/154
4608,Mariage,3419,7997,166,1711-01-28,16/122
4609,Mariage,3420,5109,166,1745-02-10,100/205
4610,Mariage,3421,3966,166,1752-06-24,48/120
4611,Mariage,3421,8271,166,1780-07-03,6/167
4612,Mariage,3422,8211,182,,174/236
4613,Publication de mariage,3422,8211,182,,166/236
4614,Mariage,3423,3697,370,1761-10-07,n/a
4615,Mariage,3424,6298,331,1867-01-07,64/171
4616,Mariage,3425,4018,30,1653-11-16,29/075
4617,Mariage,3425,4996,30,1648-01-22,21/075
4618,Mariage,3425,5139,30,1694-11-17,11/245
4619,Mariage,3427,4715,331,1875-01-13,85/160
4620,Mariage,3426,5947,30,1653-11-16,29/075
4621,Mariage,3426,7747,30,1641-04-15,5/075
4622,Mariage,3430,4969,331,1860-05-01,23/234
4623,Mariage,3430,5654,331,1829-12-03,91/415
4624,Publication de mariage,3429,6675,331,,n/a
4625,Mariage,3428,6698,331,,24/089
4626,Mariage,3431,6189,331,1736-04-17,51/099
4627,Mariage,3432,4099,320,1689-01-19,122/146
4628,Mariage,3433,6788,64,1662-02-17,2/003
4629,Contrat de mariage,3434,5569,155,1765-02-12,40 et 41/286
4630,Mariage,3435,5083,80,1713-10-02,189/393
4631,Mariage,3436,6576,10,1769-02-06,n/a
4632,Mariage,3437,8078,58,1672-09-08,59/064
4633,Contrat de mariage,3438,5051,123,1588-06-05,138 et 139/452
4634,Mariage,3439,8256,315,1688-02-03,3/014
4635,Mariage,3440,8319,195,1624-11-21,5/064
4636,Mariage,3441,7312,308,1693-01-21,n/a
4637,Mariage,3442,6293,10,1665-11-26,27/029
4638,Mariage,3443,5853,162,1901-02-13,35/050
4639,Mariage,3444,7319,308,1693-01-21,n/a
4640,Mariage,3511,6860,238,1879-01-15,3/165
4641,Mariage,3512,6489,315,1871-11-08,49/149
4642,Mariage,3517,7344,284,1908-10-26,n/a
4643,Mariage,3445,4957,297,1760-02-11,39/084
4644,Mariage,3446,6261,71,1826-02-03,142/233
4645,Mariage,3447,7645,89,1674-01-31,74/083
4646,Mariage,3448,3732,1,1672-06-29,58/560
4647,Mariage,3449,110,208,1783-06-20,n/a
4648,Mariage,3449,5346,373,,46/050
4649,Mariage,3449,7754,140,1741-02-01,17/066
4650,Mariage,3449,7926,140,1766-02-03,78/117
4651,Contrat de mariage,3449,7926,140,1766-02-03,n/a
4652,Contrat de mariage,3449,8173,140,1757-06-16,n/a
4653,Mariage,3449,8193,373,1757-07-13,21/162
4654,Mariage,3450,7825,373,1783-11-12,125/141
4655,Contrat de mariage,3450,7825,373,1783-11-12,n/a
4656,Mariage,3452,5825,178,1812-07-21,132/215
4657,Mariage,3453,4720,216,1816-05-08,260/302
4658,Mariage,3454,5455,155,,n/a
4659,Mariage,3455,6777,15,,42/052
4660,Mariage,3456,4068,218,1806-06-18,87/405
4661,Mariage,3457,4645,71,1813-11-05,143/268
4662,Contrat de mariage,3457,4811,140,1781-02-10,n/a
4663,Mariage,3457,4816,140,1744-04-27,59/066
4664,Mariage,3457,4846,247,1682-01-27,31/046
4665,Mariage,3457,5653,15,1781-10-24,n/a
4666,Contrat de mariage,3457,5724,155,,n/a
4667,Mariage,3457,5725,15,,52/060
4668,Mariage,3457,6529,268,1717-07-05,17/056
4669,Mariage,3457,7775,15,1828-08-25,n/a
4670,Mariage,3457,8192,315,1862-08-20,265/374
4671,Mariage,3458,4591,218,1829-01-19,274/321
4672,Mariage,3459,6715,365,1783-01-29,131/212
4673,Mariage,3462,3870,76,1745-01-13,23/037
4674,Mariage,3462,4275,140,1712-08-24,16/043
4675,Mariage,3462,4434,15,1788-01-30,n/a
4676,Mariage,3462,4863,158,1701-01-26,124/180
4677,Mariage,3462,5011,15,1766-02-05,n/a
4678,Mariage,3462,5497,213,1734-02-10,43/088
4679,Mariage,3462,5533,77,1720-01-17,32/115
4680,Mariage,3462,6353,54,1773-10-27,77/279
4681,Mariage,3461,6397,218,1813-11-24,46/500
4682,Mariage,3460,6477,118,1785-01-31,6/019
4683,Mariage,3462,6777,77,1764-02-13,81/089
4684,Mariage,3462,6836,356,1750-02-09,95/149
4685,Mariage,3462,6965,126,1774-06-21,n/a
4686,Mariage,3473,3964,286,1787-11-28,8/010
4687,Mariage,3469,3967,286,1685-11-27,84/126
4688,Mariage,3468,4064,257,1840-01-27,74/089
4689,Mariage,3471,4326,351,1743-02-13,255/334
4690,Contrat de mariage,3471,5198,123,1698-09-02,467 et 468/604
4691,Contrat de mariage,3471,5198,123,1698-08-23,463 et 464/604
4692,Mariage,3472,5499,213,1736-01-24,45/088
4693,Contrat de mariage,3470,5985,123,1696-09-26,403 et 404/575
4694,Contrat de mariage,3470,5985,123,1696-09-06,379 et 380/575
4695,Contrat de mariage,3470,5985,123,1696-09-26,403 et 404/575
4696,Promesse de mariage - fiançailles,3470,5985,123,1696-09-06,379 et 380/575
4697,Mariage,3471,5984,124,1696-10-01,045/099
4698,Mariage,3471,6646,89,1721-05-27,41/483
4699,Mariage,3471,6960,316,1736-10-23,81/236
4700,Contrat de mariage,3471,6960,316,1736-11-13,n/a
4701,Mariage,3471,7125,299,1734-06-21,34/254
4702,Mariage,3471,7264,207,1856-05-05,n/a
4703,Contrat de mariage,3471,7517,51,1787-06-05,83 et 84/495
4704,Mariage,3467,8041,351,1779-04-27,147/413
4705,Mariage,3471,8120,165,1801-05-26,75/086
4706,Mariage,3471,8120,144,1801-05-26,103/114
4707,Mariage,3463,8119,145,1801-05-26,74/086
4708,Mariage,3471,8146,123,1743-10-22,141/221
4709,Publication de mariage,3466,5953,218,1835-12-27,258/565
4710,Mariage,3465,6613,55,,92/108
4711,Mariage,3464,7333,155,1852-11-03,n/a
4712,Contrat de mariage,3474,6950,123,1647-01-27,38 et 39/373
4713,Mariage,3475,7839,315,1866-07-16,182/313
4714,Mariage,3478,4252,373,1744-02-05,27/137
4715,Mariage,3478,5575,140,1750-10-15,6/131
4716,Mariage,3478,6323,71,1808-01-02,35/268
4717,Mariage,3478,6373,287,1688-02-11,32/140
4718,Mariage,3478,6377,268,1722-09-15,30/056
4719,Contrat de mariage,3478,6408,140,1737-11-21,n/a
4720,Mariage,3478,7370,165,1800-02-07,59/086
4721,Mariage,3478,7370,144,1800-02-07,88/114
4722,Mariage,3477,7371,145,1800-02-07,59/086
4723,Mariage,3478,7370,140,,63/159
4724,Mariage,3478,7370,140,,32/159
4725,Contrat de mariage,3478,7412,140,,n/a
4726,Mariage,3476,7778,60,1771-10-20,14/063
4727,Mariage,3478,7829,113,1675-07-01,46/048
4728,Contrat de mariage,3479,7925,140,1769-01-18,n/a
4729,Mariage,3480,4111,316,1733-10-01,55/236
4730,Mariage,3480,4221,325,1666-08-09,15/049
4731,Mariage,3480,6650,206,1748-02-06,13/260
4732,Mariage,3480,8109,40,1672-07-04,15/022
4733,Contrat de mariage,3481,7837,123,1630-02-09,63 à 65/245
4734,Mariage,3482,4033,218,1700-01-26,75/127
4735,Contrat de mariage,3501,4411,123,1703-01-01,27/179
4736,Mariage,3483,5941,41,1850-05-26,143/297
4737,Mariage,3484,7827,207,1868-07-21,n/a
4738,Publication de mariage,3498,3780,218,1806-06-10,112/405
4739,Mariage,3494,3779,15,1806-07-01,n/a
4740,Mariage,3499,3930,123,1790-11-08,282/373
4741,Mariage,3494,3951,284,1792-02-15,4/017
4742,Mariage,3493,4077,123,1774-09-19,288/332
4743,Contrat de mariage,3494,4381,123,1588-01-12,5 et 6/451
4744,Mariage,3494,4392,216,1788-04-23,72/104
4745,Contrat de mariage,3494,4393,126,1728-01-01,n/a
4746,Mariage,3494,4398,299,1728-07-28,114/117
4747,Mariage,3494,4410,15,1703-02-07,67/141
4748,Mariage,3494,4473,184,1706-02-03,107/125
4749,Mariage,3494,4480,140,1741-11-06,25/066
4750,Contrat de mariage,3494,4480,140,1741-10-21,n/a
4751,Contrat de mariage,3497,4699,123,1618-02-19,173 et 174/415
4752,Mariage,3487,4785,218,1853-07-25,457/558
4753,Mariage,3494,4822,140,1705-02-12,37/091
4754,Mariage,3494,4888,80,1715-10-02,218/393
4755,Mariage,3494,5164,15,1787-10-17,n/a
4756,Mariage,3494,5497,213,1734-02-10,43/088
4757,Contrat de mariage,3494,5719,218,1779-05-04,n/a
4758,Mariage,3494,5821,15,1670-06-30,7/222
4759,Mariage,3494,5912,15,1779-05-04,n/a
4760,Mariage,3494,6006,218,1790-11-03,100/124
4761,Mariage,3494,6215,373,1778-11-18,28/141
4762,Contrat de mariage,3494,6215,373,1778-11-17,n/a
4763,Mariage,3494,6304,71,1743-02-25,3/007
4764,Mariage,3485,6398,265,1812-11-25,126/207
4765,Mariage,3494,6409,140,1737-11-12,61/089
4766,Mariage,3500,6415,155,1843-01-25,n/a
4767,Mariage,3486,6453,265,1810-07-30,96/207
4768,Contrat de mariage,3494,6579,158,1707-05-05,167 et 168/326
4769,Mariage,3494,6580,51,1707-05-23,32/172
4770,Mariage,3492,6657,123,1766-02-10,8/208
4771,Mariage,3494,6938,299,1714-02-12,52/117
4772,Mariage,3496,7069,184,1747-11-27,6/164
4773,Mariage,3495,7392,155,1808-10-19,n/a
4774,Mariage,3494,7598,149,1660-07-19,23/032
4775,Contrat de mariage,3494,7803,51,1766-07-16,225 et 226/304
4776,Mariage,3490,7805,286,1766-08-27,30/051
4777,Mariage,3494,7934,69,1704-10-02,11/016
4778,Mariage,3488,5365,218,1787-05-23,53/124
4779,Mariage,3489,7699,218,1845-11-26,359/446
4780,Publication de mariage,3491,4372,218,1871-06-18,8/109
4781,Mariage,3507,3888,60,1773-10-20,20&21/063
4782,Mariage,3505,4109,311,1684-10-25,100/159
4783,Mariage,3504,4110,286,1683-10-20,68/126
4784,Mariage,3505,5567,311,1683-10-11,88/159
4785,Mariage,3506,5833,373,1782-08-07,104/141
4786,Mariage,3508,7075,158,1762-06-22,85/140
4787,Mariage,3503,7917,351,1766-11-19,208/251
4788,Mariage,3509,7881,140,1719-05-23,15/050
4789,Mariage,3509,7891,140,1702-02-27,13/091
4790,Mariage,3510,3798,113,1868-10-07,154/214
4791,Mariage,3451,4961,144,1629-02-25,3/003
4792,Mariage,3513,5377,180,1880-08-23,91/109
4793,Mariage,3514,4244,374,1753-07-16,6&7/161
4794,Contrat de mariage,3515,7779,218,1771-10-21,n/a
4795,Contrat de mariage,3516,4109,158,1684-10-08,284 et 285/302
4796,Mariage,3518,8032,321,1911-10-23,4/006
4797,Mariage,3520,744,226,1789-06-10,35/046
4798,Contrat de mariage,3519,5944,123,1671-01-06,7 et 8/532
4799,Mariage,3521,6194,160,1725-05-30,78/092
4800,Mariage,3522,4733,311,1821-05-07,n/a
4801,Mariage,3522,6653,301,1751-02-17,134/184
4802,Mariage,3523,3769,122,1684-10-10,9/214
4803,Mariage,3523,5582,118,1833-09-24,n/a
4804,Mariage,3524,3762,123,,n/a
4805,Mariage,3525,6524,336,1720-02-07,53/058
4806,Mariage,3526,3755,144,,72/084
4807,Mariage,3526,4721,144,1771-10-29,127/315
4808,Mariage,3526,5433,144,1769-01-25,105/315
4809,Mariage,3526,6914,144,,89/276
4810,Mariage,3528,5652,223,1864-04-20,n/a
4811,Mariage,3527,8136,354,1837-10-17,50/303
4812,Mariage,3529,7716,213,1625-01-20,52/156
4813,Mariage,3530,3713,336,1757-01-25,33/042
4814,Mariage,3531,3821,268,1792-10-23,5/007
4815,Mariage,3531,6476,336,1767-11-04,15/027
4816,Mariage,3532,4229,336,1763-02-01,3/011
4817,Mariage,3532,4396,144,1689-11-07,65/073
4818,Mariage,3532,5457,144,1727-05-26,23/050
4819,Mariage,3533,4606,213,1626-02-16,52/156
4820,Mariage,3534,3873,223,1750-02-03,60/067
4821,Mariage,3534,5719,223,1769-01-20,45/056
4822,Mariage,3534,6523,223,1740-02-17,7/067
4823,Mariage,3535,3724,30,1785-11-23,72/074
4824,Mariage,3536,4732,144,1846-11-11,94/354
4825,Publication de mariage,3538,6667,144,1855-05-20,50/194
4826,Mariage,3537,6668,336,1855-06-05,n/a
4827,Mariage,3539,5014,144,1888-11-21,27/099
4828,Mariage,3540,3667,344,1883-11-19,4/006
4829,Mariage,3541,4716,223,1885-10-14,n/a
4830,Mariage,3544,3542,144,1834-06-11,38/321
4831,Publication de mariage,3549,3552,144,1855-04-08,49/194
4832,Mariage,3548,3553,344,1855-04-24,17/226
4833,Mariage,3543,3712,336,1845-11-26,143/355
4834,Mariage,3547,5717,354,,18/033
4835,Mariage,3546,5755,170,1869-06-30,n/a
4836,Mariage,3545,6811,268,1848-06-28,112/236
4837,Mariage,3550,8209,268,1897-07-07,71/113
4838,Publication de mariage,3551,5298,144,1815-10-08,n/a
4839,Mariage,3551,5299,344,1815-10-18,75/452
4840,Mariage,3581,4832,280,1785-01-18,168/283
4841,Mariage,3581,5015,270,1757-11-23,n/a
4842,Mariage,3583,5095,321,1762-02-03,8/065
4843,Mariage,3581,5178,263,1776-02-19,2/114
4844,Mariage,3576,5564,288,1832-10-24,333/356
4845,Mariage,3575,5671,98,1731-01-01,136/197
4846,Mariage,3567,5734,250,,87/114
4847,Mariage,3583,6028,321,1746-02-01,132/137
4848,Mariage,3581,6033,5,1807-06-15,32/417
4849,Mariage,3581,6137,232,1630-01-20,n/a
4850,Mariage,3580,6192,98,1688-02-24,25/093
4851,Mariage,3581,6423,24,,57/081
4852,Mariage,3581,6617,338,1760-06-25,84/157
4853,Mariage,3578,6779,98,1670-02-13,n/a
4854,Mariage,3581,7031,270,,34/086
4855,Mariage,3581,7038,350,,111/131
4856,Mariage,3579,7040,195,,73/120
4857,Publication de mariage,3571,7045,288,,4/005
4858,Mariage,3574,7056,232,1749-01-29,n/a
4859,Mariage,3581,7118,188,1782-11-20,39/179
4860,Mariage,3581,7388,102,1845-05-21,50/328
4861,Mariage,3581,7474,303,1854-02-07,409/425
4862,Mariage,3581,7541,193,1810-02-21,128/267
4863,Mariage,3581,7711,137,1766-02-11,48 et 54/093
4864,Mariage,3572,7746,295,1827-11-06,141/182
4865,Mariage,3570,7903,244,1767-11-06,320/348
4866,Mariage,3570,7902,244,1767-05-21,320/348
4867,Publication de mariage,3570,7902,244,1767-04-21,318/348
4868,Mariage,3581,7962,271,1816-01-27,286/333
4869,Mariage,3582,8025,98,1709-07-24,25/035
4870,Mariage,3573,8062,70,1844-06-18,43/370
4871,Mariage,3577,8108,98,1727-02-18,98/197
4872,Mariage,3585,8166,208,,8/045
4873,Mariage,3581,8267,98,1774-10-23,n/a
4874,Mariage,3563,7233,303,1867-09-17,60/132
4875,Mariage,3564,6264,258,1873-05-07,24/100
4876,Mariage,3565,4617,288,1864-10-18,47/076
4877,Mariage,3566,5690,337,1780-04-04,135/179
4878,Mariage,3569,5976,129,1816-05-29,377/477
4879,Mariage,3568,6273,64,1831-11-23,298/581
4880,Mariage,3584,6979,238,1879-07-05,19/165
4881,Mariage,3586,3860,98,1706-06-28,4/010
4882,Mariage,3587,4241,98,1768-06-27,n/a
4883,Mariage,3586,4776,98,1742-07-31,21/161
4884,Mariage,3586,8092,98,1734-10-12,169/197
4885,Mariage,3586,8101,98,1741-07-03,12/161
4886,Mariage,3589,7755,373,1785-01-24,4/128
4887,Contrat de mariage,3589,7755,373,1785-01-23,n/a
4888,Mariage,3591,6302,127,1685-05-07,n/a
